record_id,age,gender,country,num_platforms,self_reported_weekly_play,plays_xbox,plays_steam,plays_nintendo,plays_ios,plays_android,plays_playstation,intake_life_sat,intake_affective_valence,intake_wemwbs_1,intake_wemwbs_2,intake_wemwbs_3,intake_wemwbs_4,intake_wemwbs_5,intake_wemwbs_6,intake_wemwbs_7,gdt_total,promis_total,wemwbs_total,bangs_total,telem_nocturnal_sessions,telem_activity_count,telem_total_sessions,bw_gdt_1,bw_gdt_2,bw_gdt_3,bw_gdt_4,bw_promis_1,bw_promis_2,bw_promis_3,bw_promis_4,bw_promis_5,bw_promis_6,bw_promis_7,bw_promis_8,bw_wemwbs_1,bw_wemwbs_2,bw_wemwbs_3,bw_wemwbs_4,bw_wemwbs_5,bw_wemwbs_6,bw_wemwbs_7,android_days_with_data,android_mean_daily_minutes,android_total_minutes,bw_affective_valence,bw_bangs_1,bw_bangs_10,bw_bangs_11,bw_bangs_12,bw_bangs_13,bw_bangs_14,bw_bangs_15,bw_bangs_16,bw_bangs_17,bw_bangs_18,bw_bangs_2,bw_bangs_3,bw_bangs_4,bw_bangs_5,bw_bangs_6,bw_bangs_7,bw_bangs_8,bw_bangs_9,bw_bfi_2_xs_1,bw_bfi_2_xs_10,bw_bfi_2_xs_11,bw_bfi_2_xs_12,bw_bfi_2_xs_13,bw_bfi_2_xs_14,bw_bfi_2_xs_15,bw_bfi_2_xs_2,bw_bfi_2_xs_3,bw_bfi_2_xs_4,bw_bfi_2_xs_5,bw_bfi_2_xs_6,bw_bfi_2_xs_7,bw_bfi_2_xs_8,bw_bfi_2_xs_9,bw_eps_afternoon,bw_eps_car,bw_eps_lunch,bw_eps_passenger,bw_eps_public,bw_eps_reading,bw_eps_talking,bw_eps_tv,bw_gaming_value_cognitive,bw_gaming_value_emotion,bw_gaming_value_routines,bw_gaming_value_social,bw_gaming_value_work,bw_life_sat,bw_mctq_fd_sleep_latency_minutes,bw_mctq_wd_sleep_latency_minutes,bw_mctq_workdays_per_week,bw_num_waves,bw_played_any_games,bw_positives,bw_problematic_play,bw_psqi_overall_quality,bw_psqi_sleep_latency_min,bw_psqi_sleepdur_hours,bw_self_reported_biweekly_play,bw_self_reported_daily_play,bw_self_reported_weekly_play,bw_survey_duration,bw_trojan_1,bw_trojan_10,bw_trojan_11,bw_trojan_12,bw_trojan_13,bw_trojan_14,bw_trojan_15,bw_trojan_2,bw_trojan_3,bw_trojan_4,bw_trojan_5,bw_trojan_6,bw_trojan_7,bw_trojan_8,bw_trojan_9,cog_mean_accuracy,cog_mean_rt,cog_num_tasks,cog_num_trials,daily_num_responses,daily_played_days,daily_stress_days,has_android,has_any_telemetry,has_biweekly,has_cognitive,has_daily,has_ios,has_nintendo,has_steam,has_timeuse,has_xbox,ios_days_with_data,ios_mean_daily_minutes,ios_total_minutes,nintendo_max_session_min,nintendo_mean_session_min,nintendo_nocturnal_sessions,nintendo_total_duration_min,nintendo_total_sessions,nintendo_unique_games,num_telemetry_platforms,steam_link_events,steam_linked,steam_owned_games_count,steam_owned_total_playtime,steam_playtime_2weeks_max,steam_playtime_forever_max,steam_total_records,steam_unique_games,timeuse_gaming_entries,timeuse_num_days,timeuse_num_entries,xbox_max_session_min,xbox_mean_session_min,xbox_nocturnal_sessions,xbox_total_duration_min,xbox_total_sessions,xbox_unique_games
1809,25,Woman,US,4,2100,,,,,,,,,,,,,,,,5,34,17,57,16318,26662,26662,1,1,2,1,4,4,5,4,5,4,4,4,2,2,1,4,2,3,3,,,,65,7,5,1,3,1,1,1,6,1,4,4,4,1,1,3,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,6,,,2,6,,,,,,,2400,360,1500,765,3,4,3,5,3,5,5,3,4,3,3,4,5,5,4,0.9830508474576272,1037.8516949152543,1,236,21,0,0,0,1,1,1,1,0,1,0,1,1,,,,115.967,18.222,29,874.633,48,4,2,,,,,,,,,24,18,146,1435,52.256,16289,1390745,26614,76
1810,30,Man,UK,1,600,,,,,,,,,,,,,,,,5,16,29,64,0,36,36,2,2,1,0,2,2,2,2,2,2,2,2,4,3,4,4,5,4,5,,,,66,7,1,1,1,4,5,5,1,1,1,7,7,1,5,1,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1,0,-1,7,5,5,4,1,,,,,,,3000,600,1500,978,4,5,4,3,4,5,4,1,2,4,2,5,5,5,5,0.9634146341463414,959.4878048780488,1,82,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,359,283391,668,1748,36,11,,,,,,,,,
1811,30,Man,UK,1,900,,,,,,,,,,,,,,,,,,,,0,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,3,1,115,0,1407,90526,230,15,,,,,,,,,
1812,20,Non-binary,UK,2,240,,,,,,,,,,,,,,,,,,,,18,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,151.267,21.484,18,7283.05,339,4,2,4,1,26,38782,612,5727,45,9,,,,,,,,,
1813,25,Man,US,2,1800,,,,,,,,,,,,,,,,,,,,0,615,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,106,317813,3669,225820,615,14,,,,,,,,,
1814,25,Man,UK,3,300,,,,,,,,,,,,,,,,9,30,19,62,0,354,354,3,1,2,3,4,4,4,3,4,4,3,4,2,2,2,4,3,3,3,,,,62,3,4,3,3,3,4,4,4,4,4,4,4,4,2,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,1,-2,-2,0,-1,7,15,15,5,1,,,,,,,1680,120,840,265,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,61,113884,2741,16088,354,7,,,,,,,,,
1815,25,Man,US,4,1500,,,,,,,,,,,,,,,,,,,,1,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,7.117,7.117,1,7.117,1,1,2,2,1,242,303451,888,91778,49,12,,,,,,,,,
1816,20,Man,US,4,720,,,,,,,,,,,,,,,,,,,,12859,26565,26565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1,,,,141.15,14.08,113,3294.733,234,26,3,1,1,289,118072,117,2004,35,21,,,,1435,29.543,12746,776861.883,26296,491
1817,20,Man,UK,3,1200,,,,,,,,,,,,,,,,,,,,0,271,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,31,73212,1976,24862,271,15,,,,,,,,,
1818,20,Woman,UK,3,1260,,,,,,,,,,,,,,,,9,17,25,70,0,228,228,3,2,3,1,2,4,1,2,3,1,3,1,3,4,4,4,4,3,3,,,,80,3,5,4,5,5,6,4,4,2,5,5,5,4,1,1,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,-2,2,-2,7,60,60,3,1,,,,,,,762,0,381,914,5,1,1,3,3,2,1,3,4,1,1,1,2,3,2,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,32,20720,2281,9060,228,16,,,,,,,,,
1819,30,Other,US,2,4800,,,,,,,,,,,,,,,,,,,,0,606,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,161,346325,3964,94334,606,35,,,,,,,,,
1820,25,Non-binary,US,3,1800,,,,,,,,,,,,,,,,11,40,11,88,15590,30252,30252,3,3,3,2,5,5,5,5,5,5,5,5,1,2,2,1,3,1,1,,,,0,5,6,6,6,3,5,5,6,3,5,2,5,5,5,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,2,-1,-2,0,-3,0,10,20,4,1,,,,,,,2450,580,1530,1087,3,5,5,4,5,5,5,2,2,4,3,5,2,1,3,0.9693877551020408,713.1428571428571,1,98,2,0,0,0,1,1,1,1,0,1,1,1,1,,,,126.017,18.745,42,1574.567,84,9,3,3,1,142,202138,964,16891,251,24,4,1,30,765,28.575,15548,854864.983,29917,252
1821,20,Man,US,3,1800,,,,,,,,,,,,,,,,,,,,0,152,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,50,114238,1243,29993,152,11,,,,,,,,,
1822,30,Non-binary,US,2,600,,,,,,,,,,,,,,,,5,24,26,66,0,154,154,2,1,2,0,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,,40,7,1,2,1,4,4,4,1,1,1,7,7,2,3,2,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,20,20,,2,,,,,,,,,,586,4,4,4,4,4,4,4,2,3,3,3,5,1,1,1,0.96,1118.0266666666666,1,75,5,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,273,259036,2499,37052,154,17,5,5,43,,,,,,
1823,25,Man,US,1,720,,,,,,,,,,,,,,,,1,13,32,82,15483,23094,23094,1,0,0,0,1,2,1,3,1,3,1,1,5,4,5,5,4,5,4,,,,81,7,1,6,3,7,7,6,1,2,3,6,5,3,1,4,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,8,5,5,5,3,,,,,,,1230,120,600,1043,5,5,5,5,5,4,4,4,4,4,5,5,4,4,3,0.971830985915493,1198.4788732394366,1,142,6,0,0,0,1,1,1,1,0,0,0,1,1,,,,,,,,,,1,,,,,,,,,5,5,47,575,22.406,15483,517444.383,23094,235
1824,20,Man,US,2,3000,,,,,,,,,,,,,,,,14,32,14,82,0,1146,1146,3,4,4,3,4,4,4,4,4,4,4,4,2,2,2,3,2,1,2,,,,10,5,4,5,7,2,5,1,6,4,5,6,5,5,6,4,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,-3,-1,-2,4,,,,1,,,,,,,,,,643,5,5,5,5,5,3,2,5,3,5,4,5,5,5,4,0.967741935483871,797.0860215053764,1,93,6,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,7,1,712,1210265,7104,240736,1146,55,11,4,31,,,,,,
1825,25,Man,UK,1,1200,,,,,,,,,,,,,,,,,,,,0,303,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,230,498568,5310,147052,303,10,,,,,,,,,
1826,20,Woman,US,1,1067,,,,,,,,,,,,,,,,1,30,20,54,0,664,664,1,0,0,0,4,2,3,5,4,5,3,4,3,3,3,2,4,3,2,,,,47,5,5,4,3,1,1,1,1,1,1,6,6,1,2,3,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,3,2,-1,0,2,6,30,30,,5,,,,,,,2275,225,887,827,5,5,5,2,5,2,2,3,2,3,2,4,1,1,1,0.9503105590062112,1016.6335403726708,1,161,1,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,28,41943,7390,15420,664,9,1,1,10,,,,,,
1827,25,Man,US,1,480,,,,,,,,,,,,,,,,,,,,0,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,334,475530,1614,8248,117,10,,,,,,,,,
1828,20,Man,US,3,1200,,,,,,,,,,,,,,,,12,19,22,82,10169,23336,23336,2,4,3,3,2,3,3,2,2,2,3,2,2,3,4,3,4,3,3,,,,51,5,2,3,4,2,5,5,5,5,5,6,6,5,2,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,0,-1,-2,3,-3,1,30,20,5,1,,,,,,,1380,720,1080,603,5,5,2,1,2,4,5,5,5,5,5,3,5,5,5,,,,,1,0,0,0,1,1,0,1,0,0,1,1,1,,,,,,,,,,2,2,1,32,978369,2423,596803,453,17,1,1,10,1435,60.441,10169,1383060.467,22883,159
1829,30,Man,US,1,2700,,,,,,,,,,,,,,,,3,18,27,63,0,740,740,1,1,1,0,1,1,2,3,4,3,3,1,4,3,4,5,4,3,4,,,,55,7,6,3,4,1,1,2,1,2,1,6,7,1,1,3,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,3,0,2,90,60,,6,,,,,,,,,,688,5,5,5,5,5,3,2,4,4,5,4,5,4,4,3,0.959409594095941,834.1918819188191,1,271,27,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,335,355062,2738,42947,740,57,26,19,272,,,,,,
1830,25,Woman,US,1,30,,,,,,,,,,,,,,,,4,17,17,75,0,88,88,1,2,1,0,1,1,1,3,3,2,4,2,2,1,2,5,2,3,2,,,,40,6,5,5,3,6,5,3,1,1,3,5,5,5,2,3,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,6,20,20,5,6,,,,,,,180,0,0,591,4,5,4,5,4,1,2,1,1,3,3,5,2,2,3,0.9774436090225563,851.4774436090225,1,266,32,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,85,149736,994,39729,88,7,23,21,442,,,,,,
1831,20,Woman,US,1,1860,,,,,,,,,,,,,,,,,,,72,0,590,590,,,,,,,,,,,,,,,,,,,,,,,75,6,2,2,1,5,6,4,2,1,2,6,6,2,3,5,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,0,2,-1,1,0,7,,,,6,,,,,,,3600,0,1470,2383,,,,,,,,,,,,,,,,0.9736842105263158,858.7481203007519,1,266,28,0,0,0,1,0,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,72,101676,5071,15293,590,18,67,25,611,,,,,,
1832,25,Man,UK,2,3600,,,,,,,,,,,,,,,,,,,,5,584,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,103.217,20.05,5,962.383,48,2,2,2,1,209,238320,2672,39638,536,24,,,,,,,,,
1833,30,Man,US,1,3610,,,,,,,,,,,,,,,,11,24,15,41,0,991,991,3,3,4,1,1,4,2,4,3,4,4,2,2,3,2,2,3,2,1,,,,59,6,1,1,1,1,1,1,1,1,1,6,4,1,1,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,2,7,30,30,3,2,,,,,,,7460,570,3360,466,5,5,2,3,4,3,1,2,3,1,2,4,4,3,3,0.9770114942528736,897.3275862068965,1,174,2,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,317,1090163,6813,481450,991,36,6,2,18,,,,,,
1834,25,Woman,UK,1,960,,,,,,,,,,,,,,,,,,,,0,359,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,14,310717,8053,187428,359,6,,,,,,,,,
1835,20,Man,US,1,908,,,,,,,,,,,,,,,,6,26,20,67,0,419,419,2,1,2,1,3,2,3,3,4,4,4,3,2,3,2,2,4,3,4,,,,45,6,4,3,2,4,4,3,5,3,4,6,6,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,1,0,-2,0,0,3,30,30,,5,,,,,,,1448,185,724,2986,4,4,3,4,5,3,1,4,2,2,2,3,3,4,2,0.996,942.832,1,250,30,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,139,290392,2176,27951,419,26,60,28,301,,,,,,
1836,30,Man,UK,1,240,,,,,,,,,,,,,,,,2,20,22,63,0,101,101,0,1,1,0,2,3,3,3,2,2,3,2,3,2,3,3,4,3,4,,,,65,6,3,1,4,1,1,1,4,4,1,5,5,2,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,-1,6,0,10,5,3,,,,,,,,,,610,3,4,5,4,4,4,3,4,3,4,5,3,5,5,4,0.8421052631578947,1096.328947368421,1,76,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,352,555148,1117,166399,101,17,,,,,,,,,
1837,25,Man,UK,4,510,,,,,,,,,,,,,,,,7,24,18,46,2,571,571,2,2,2,1,3,2,3,4,3,3,4,2,3,2,2,2,4,3,2,,,,50,6,2,1,1,1,4,2,1,1,2,4,6,1,1,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-2,0,4,5,10,5,6,,,,,,,2400,270,1200,543,5,4,1,5,5,3,3,5,3,4,5,4,3,3,3,0.994475138121547,841.7403314917127,1,181,,,,0,1,1,1,0,1,1,1,0,0,55,39.508727272727285,2172.9800000000005,222.25,27.884,2,836.517,30,4,3,2,1,570,651737,2345,224450,486,51,,,,,,,,,
1838,20,Woman,UK,3,900,,,,,,,,,,,,,,,,,,,,2,188,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,181.583,37.311,2,1044.717,28,2,2,2,1,,,1942,12740,160,7,,,,,,,,,
1839,20,Man,US,3,1200,,,,,,,,,,,,,,,,7,36,14,79,0,808,808,1,2,2,2,4,5,4,4,5,5,5,4,2,3,2,1,2,2,2,,,,40,4,3,2,1,4,5,4,6,2,2,6,5,5,5,5,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,0,-2,-3,-1,3,15,15,3,6,,,,,,,1590,,,1128,1,5,5,4,4,3,3,1,1,4,4,5,2,3,2,0.9695431472081218,1336.3502538071066,1,197,29,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,31,58259,5029,25483,808,8,55,25,368,,,,,,
1840,30,Man,US,1,1680,,,,,,,,,,,,,,,,6,8,17,73,0,603,603,0,1,2,3,1,1,1,1,1,1,1,1,4,2,3,1,2,4,1,,,,60,2,3,6,4,1,5,2,6,4,3,3,1,7,6,6,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,2,0,-3,-1,-2,7,0,60,5,1,,,,,,,,,,314,5,1,3,5,4,4,3,2,4,1,2,1,2,5,3,0.9367088607594937,1018.6075949367089,1,79,1,0,0,0,1,1,1,1,0,0,1,0,0,,,,,,,,,,1,1,1,702,768251,3731,116561,603,29,,,,,,,,,
1841,20,Woman,UK,2,480,,,,,,,,,,,,,,,,,,,,114,597,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,,,,300.267,21.159,114,12631.967,597,17,1,,,,,,,,,,,,,,,,,
1842,25,Woman,US,1,1800,,,,,,,,,,,,,,,,3,15,19,59,0,675,675,1,1,0,1,2,2,2,1,2,1,2,3,2,3,3,3,3,2,3,,,,65,6,1,2,2,2,4,4,2,1,1,7,6,3,2,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,-1,0,6,30,30,,3,,,,,,,3600,240,1800,1026,5,4,5,5,5,4,3,1,5,3,5,5,3,3,1,0.9247311827956989,777.6344086021505,1,93,25,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,406,1173334,3772,42586,675,34,51,20,350,,,,,,
1843,30,Man,UK,4,1230,,,,,,,,,,,,,,,,5,29,18,65,23,328,328,1,2,1,1,4,3,3,3,4,4,4,4,3,2,2,2,3,3,3,21,95.29285714285713,2001.1499999999999,48,4,3,4,3,3,3,3,3,3,3,5,3,3,5,5,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1,-1,0,2,30,30,,4,,,,,,,1200,120,600,609,1,4,3,3,4,3,3,1,1,3,4,5,2,4,4,0.96,1114.5733333333333,1,75,,,,1,1,1,1,0,0,1,1,0,0,,,,140.083,16.974,23,3632.383,214,6,3,1,1,140,202588,1838,10303,93,2,,,,,,,,,
1844,30,Man,US,2,600,,,,,,,,,,,,,,,,0,13,28,,0,128,128,0,0,0,0,1,1,2,2,1,2,2,2,4,4,4,4,4,4,4,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-1,0,-1,,,,,1,,,,,,,,,,262,4,5,4,4,5,5,2,4,4,2,5,5,2,2,1,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,434,267104,500,19571,128,26,,,,,,,,,
1845,25,Woman,US,1,900,,,,,,,,,,,,,,,,4,9,26,78,0,192,192,1,1,2,0,1,1,1,1,2,1,1,1,3,4,4,4,4,3,4,,,,71,7,5,3,5,5,7,6,2,3,2,6,7,1,1,1,4,7,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,-1,2,0,8,10,10,5,1,,,,,,,,150,,668,5,4,1,4,4,4,3,4,5,5,4,5,4,4,3,0.9850746268656716,1287.6268656716418,1,67,11,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,36,26513,2136,7380,192,15,11,9,113,,,,,,
1846,25,Man,US,1,1200,,,,,,,,,,,,,,,,,,,,0,1066,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,517,582299,4717,114388,1066,16,,,,,,,,,
1847,20,Man,UK,1,1800,,,,,,,,,,,,,,,,8,15,21,78,0,1009,1009,3,2,2,1,2,2,1,2,2,2,2,2,2,4,3,3,4,3,2,,,,65,6,2,2,3,5,6,5,2,3,3,6,6,3,3,4,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,2,0,-2,-1,-1,5,30,30,,5,,,,,,,5415,390,2430,768,4,5,5,5,4,4,4,4,5,3,4,4,3,3,2,0.9457013574660633,1144.9185520361991,1,221,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,427,728465,3769,49142,1009,47,,,,,,,,,
1848,25,Woman,US,2,2460,,,,,,,,,,,,,,,,7,28,18,71,0,822,822,2,2,2,1,2,5,3,3,3,4,4,4,2,3,4,2,3,1,3,42,37.87380952380952,1590.6999999999998,20,7,3,1,1,6,5,3,4,5,3,6,5,2,3,2,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,0,2,-1,1,0,3,40,30,,5,,,,,,,2520,150,1260,1654,4,5,4,3,3,2,2,3,2,3,3,4,4,3,2,0.961864406779661,1034.6016949152543,1,236,28,0,0,1,1,1,1,1,0,0,1,1,0,,,,,,,,,,2,1,1,229,253363,4980,78018,780,43,48,22,287,,,,,,
1849,30,Non-binary,US,1,1020,,,,,,,,,,,,,,,,7,26,17,71,0,315,315,2,2,2,1,2,3,3,4,3,4,4,3,2,3,3,3,2,2,2,,,,50,6,3,3,2,5,6,4,3,2,2,6,6,3,2,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,-1,2,20,20,5,5,,,,,,,,,,1069,5,5,4,4,5,4,3,5,4,4,5,4,4,4,4,0.9734848484848485,864.0416666666666,1,264,23,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,35,458895,3201,333101,315,3,31,21,232,,,,,,
1850,20,Man,US,1,300,,,,,,,,,,,,,,,,,,,,3845,7366,7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,1,,,,,,,,,,,,1055,23.74,3845,174870,7366,61
1851,30,Non-binary,US,1,3000,,,,,,,,,,,,,,,,,,,84,0,337,337,,,,,,,,,,,,,,,,,,,,,,,35,6,5,4,5,6,5,5,4,3,3,6,5,4,2,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,0,2,-2,1,0,2,,,,5,,,,,,,,,,1482,,,,,,,,,,,,,,,,0.9828326180257511,1059.2961373390558,1,233,24,0,0,0,1,0,1,1,0,0,1,1,0,,,,,,,,,,1,4,1,236,342365,5092,42583,337,18,76,24,356,,,,,,
1852,20,Woman,UK,2,180,,,,,,,,,,,,,,,,0,8,28,71,0,68,68,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,,,,79,6,5,2,1,6,6,5,1,4,1,7,6,1,1,2,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,15,15,,3,,,,,,,480,120,360,707,4,4,4,2,4,4,1,3,1,2,2,3,1,2,1,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,30,29535,376,1554,68,10,,,,,,,,,
1853,25,Man,UK,3,3000,,,,,,,,,,,,,,,,4,12,24,68,0,402,402,0,2,1,1,1,2,1,2,1,1,2,2,3,3,3,4,4,3,4,,,,70,6,4,3,1,4,5,2,2,4,3,7,1,4,4,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,-2,0,0,4,,,,1,,,,,,,,,,2001,3,4,3,3,4,3,2,2,2,3,3,4,2,2,1,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,2,1,70,108855,8093,21142,402,8,,,,,,,,,
1854,30,Woman,US,1,1320,,,,,,,,,,,,,,,,8,25,18,79,4823,10854,10854,2,2,2,2,3,4,2,4,3,3,3,3,3,3,3,2,2,3,2,,,,68,6,6,3,5,5,5,4,2,3,3,6,6,2,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-2,-1,4,,,5,5,,,,,,,2100,150,900,1598,3,4,4,4,4,2,1,2,4,4,4,3,3,3,2,0.970873786407767,1864.0582524271845,1,103,30,0,0,0,1,1,1,1,0,0,0,1,1,,,,,,,,,,1,,,,,,,,,66,24,326,1030,35.536,4823,385705,10854,11
